0.74,0,3,0.029708732093271,21: out,43: out,120: 95-->94,125: out,129: out,131: out,135: out,,,,,
,1,,0.000288541893374,,,,,,,,,,,,
,2,,9.38942936225647E-05,,,,,,,,,,,,
,3,,1.10426250454729E-07,,,,,,,,,,,,
,4,,1.08960238961159E-11,,,,,,,,,,,,
0.74,0,5,0.044164410266015,,,,,,,,,,,,
,1,,0.004691202769858,20: out,120: out,,,,,,,,,,
,2,,0.003036640017145,20: out,,,,,,,,,,,
,3,,0.000291198766481,,,,,,,,,,,,
,4,,1.91149232694437E-05,,,,,,,,,,,,
,5,,2.87724044378634E-08,,,,,,,,,,,,
,6,,1.97197167129363E-13,,,,,,,,,,,,
0.74,0,7,0.011246670433728,,,,,,,,,,,,
,1,,6.30078646749242E-07,,,,,,,,,,,,
,2,,7.25774940017221E-09,,,,,,,,,,,,
,3,,2.43700628404561E-14,,,,,,,,,,,,
0.75,0,4,0.072327041119454,20: out,43: out,120: out,125: out,129: out,131: out,135: 81-->80out,,,,,
,1,,6.64862369767192E-05,38: out,,,,,,,,,,,
,2,,0.00011124456161,38: out,,,,,,,,,,,
,3,,2.4615121826213E-09,38: out,,,,,,,,,,,
,4,,8.7827843046842E-14,38: out,,,,,,,,,,,
0.75,0,5,0.000111729776477,,,,,,,,,,,,
,1,,5.91763351143362E-05,,,,,,,,,,,,
,2,,4.19616220545954E-10,,,,,,,,,,,,
,3,,1.52423989314612E-14,,,,,,,,,,,,
0.75,0,4,0.002492333824234,,,,,,,,,,,,
,1,,1.28608545149047E-07,,,,,,,,,,,,
,2,,7.8051347740566E-11,,,,,,,,,,,,
0.76,0,3,0.111703514187526,20: out,43: out,120: out,125: out,127: out,129: out,130: out,131: out,,,,
,1,,0.000184760130932,,,,,,,,,,,,
,2,,0.004383450297682,,,,,,,,,,,,
,3,,1.10912950486746E-05,,,,,,,,,,,,
,4,,4.37765762305716E-06,,,,,,,,,,,,
,5,,6.90405893938739E-11,,,,,,,,,,,,
0.76,0,6,0.001829177069779,,,,,,,,,,,,
,1,,3.05992244847771E-07,,,,,,,,,,,,
,2,,2.15253583443348E-11,,,,,,,,,,,,
0.77,0,3,0.280347817239755,20: out,43: 93-->92out,120: out,124: out,125: 90-->89,127: out,129: 86-->85out,130: out,131: 85-->84out,134: out,135: out,
,1,,0.003324877665317,,,,,,,,,,,,
,2,,0.034191903988949,20: out,43: out,131: 84-->85,,,,,,,,,
,3,,5.75522097868922E-05,,,,,,,,,,,,
,4,,1.82991159882569E-05,,,,,,,,,,,,
,5,,8.80960977988902E-11,,,,,,,,,,,,
0.77,0,6,0.010575077898748,,,,,,,,,,,,
,1,,3.52426839840592E-06,,,,,,,,,,,,
,2,,5.22554086029162E-08,,,,,,,,,,,,
,3,,1.30103273460144E-14,,,,,,,,,,,,
0.77,0,4,0.007850776385404,,,,,,,,,,,,
,1,,4.55369365657521E-07,,,,,,,,,,,,
,2,,3.77840192986461E-11,,,,,,,,,,,,
0.78,0,3,0.020852203868351,20: out,43: 92-->48out,120: out,131: 85-->84,135: out,,,,,,,
,1,,6.58230817233817E-05,22: out,,,,,,,,,,,
,2,,4.82299109736942E-06,22: out,,,,,,,,,,,
,3,,1.60921460239289E-11,22: out,,,,,,,,,,,
0.78,0,4,0.066701852544452,,,,,,,,,,,,
,1,,0.000180966049611,,,,,,,,,,,,
,2,,0.000174608982942,42: out,,,,,,,,,,,
,3,,1.10225313018149E-08,,,,,,,,,,,,
,4,,2.60450845077853E-13,,,,,,,,,,,,
0.790000000000001,0,5,0.020310424216704,20: out,42: out,43: out,120: out,127: 89-->88out,131: out,134: out,135: out,,,,
,1,,2.21021266813143E-05,,,,,,,,,,,,
,2,,3.21214895745976E-06,,,,,,,,,,,,
,3,,2.65704027309901E-12,,,,,,,,,,,,
0.8,0,4,0.018923630622169,20: out,42: out,43: out,120: out,127: out,131: out,134: out,135: out,,,,
,1,,8.07582149681906E-06,,,,,,,,,,,,
,2,,4.74614804584005E-07,,,,,,,,,,,,
,3,,4.22558507413577E-14,,,,,,,,,,,,
0.8,0,4,0.001691133135414,,,,,,,,,,,,
,1,,8.2001165853866E-08,,,,,,,,,,,,
,2,,3.52548525338455E-11,,,,,,,,,,,,
0.810000000000001,0,3,0.017166447574805,20: out,42: out,43: out,120: out,124: out,127: out,134: out,135: out,,,,
,1,,6.58649285055771E-06,120: out,,,,,,,,,,,
,2,,4.72111221561588E-07,120: out,,,,,,,,,,,
,3,,4.51730258909832E-14,120: out,,,,,,,,,,,
0.810000000000001,0,4,0.000340373662705,,,,,,,,,,,,
,1,,0.000222983887946,,,,,,,,,,,,
,2,,7.24145458757458E-09,,,,,,,,,,,,
,3,,1.32185514911242E-12,,,,,,,,,,,,
0.82,0,4,0.022505569477456,20: out,42: out,43: out,124: out,127: out,134: out,135: out,,,,,
,1,,9.72857767397126E-06,43: out,,,,,,,,,,,
,2,,1.47423541995568E-06,43: out,,,,,,,,,,,
,3,,4.24722358292625E-13,43: out,,,,,,,,,,,
0.82,0,4,0.025851346801251,,,,,,,,,,,,
,1,,0.00018771830595,,,,,,,,,,,,
,2,,1.07694026356848E-06,,,,,,,,,,,,
,3,,1.05994584972019E-09,,,,,,,,,,,,
,4,,1.71369294244065E-14,,,,,,,,,,,,
0.83,0,5,0.026123269129148,20: out,22: 87-->86,42: out,124: out,127: out,130: out,134: out,135: out,,,,
,1,,1.26817273735012E-05,,,,,,,,,,,,
,2,,2.58709394027709E-06,,,,,,,,,,,,
,3,,1.38707203873254E-12,,,,,,,,,,,,
0.83,0,4,0.000354152840317,,,,,,,,,,,,
,1,,4.76085719178652E-09,,,,,,,,,,,,
,2,,6.25797772126786E-14,,,,,,,,,,,,
0.84,0,3,0.027460964133417,20: out,21: 91-->90,42: out,124: out,127: out,128: out,130: out,134: out,135: out,,,
,1,,1.35148508458636E-05,,,,,,,,,,,,
,2,,1.27079090023335E-06,,,,,,,,,,,,
,3,,2.81275795140663E-13,,,,,,,,,,,,
0.850000000000001,0,4,0.029679827028791,20: 95-->94,42: out,124: out,127: out,128: out,130: out,134: out,135: out,,,,
,1,,1.70920147371291E-05,127: out,,,,,,,,,,,
,2,,2.47067487200098E-06,127: out,,,,,,,,,,,
,3,,8.31423860231006E-13,127: out,,,,,,,,,,,
0.850000000000001,0,4,0.014406401864614,,,,,,,,,,,,
,1,,5.7966723433938E-05,135: out,,,,,,,,,,,
,2,,5.02078324300831E-09,135: out,,,,,,,,,,,
,3,,4.89524397942051E-14,135: out,,,,,,,,,,,
0.850000000000001,0,4,3.05414510547726E-06,,,,,,,,,,,,
,1,,6.64108203680455E-09,,,,,,,,,,,,
,2,,2.9272046243675E-14,,,,,,,,,,,,
0.86,0,3,0.050290766646003,20: out,42: out,124: out,128: out,130: out,134: 81-->80out,,,,,,
,1,,5.2256860090031E-05,,,,,,,,,,,,
,2,,7.54336618660186E-05,,,,,,,,,,,,
,3,,1.90174925411447E-09,,,,,,,,,,,,
,4,,8.91622431230344E-14,,,,,,,,,,,,
0.86,0,5,0.003752086823714,,,,,,,,,,,,
,1,,2.54134185936897E-08,,,,,,,,,,,,
,2,,1.63418410222048E-12,,,,,,,,,,,,
0.87,0,3,0.056816594992803,20: out,42: out,124: out,126: out,128: out,130: out,,,,,,
,1,,0.000102785795061,,,,,,,,,,,,
,2,,0.000433458908374,,,,,,,,,,,,
,3,,2.14135261694281E-07,,,,,,,,,,,,
,4,,3.15580688938351E-10,,,,,,,,,,,,
,5,,1.96760528866045E-14,,,,,,,,,,,,
0.88,0,6,0.102945482319195,20: out,42: 93-->92out,124: 90-->89out,126: out,128: out,129: out,130: out,133: out,,,,
,1,,0.000711957160788,131: out,,,,,,,,,,,
,2,,0.004905776517148,42: 92-->48out,128: 86-->85,131: out,,,,,,,,,
,3,,0.008482446393648,131: out,,,,,,,,,,,
,4,,4.43014958408487E-05,131: out,,,,,,,,,,,
,5,,1.44076729931155E-06,131: out,,,,,,,,,,,
,6,,2.77119613997474E-12,131: out,,,,,,,,,,,
0.88,0,7,0.000599305871939,,,,,,,,,,,,
,1,,0.000293975558255,,,,,,,,,,,,
,2,,5.11069320050408E-09,,,,,,,,,,,,
,3,,2.03775262395028E-13,,,,,,,,,,,,
0.88,0,4,0.005875476006574,,,,,,,,,,,,
,1,,0.000524687024189,41: out,,,,,,,,,,,
,2,,0.000465454652506,41: out,,,,,,,,,,,
,3,,2.36491500223764E-06,,,,,,,,,,,,
,4,,1.51385936567886E-08,,,,,,,,,,,,
,5,,2.85579922626575E-14,,,,,,,,,,,,
0.88,0,6,0.002945658730829,,,,,,,,,,,,
,1,,1.44840748122195E-07,,,,,,,,,,,,
,2,,9.85170879627411E-11,,,,,,,,,,,,
0.890000000000001,0,3,0.017401743857895,20: out,41: out,42: out,130: 85-->84,133: out,,,,,,,
,1,,5.99410845153892E-05,,,,,,,,,,,,
,2,,3.6719409254894E-06,,,,,,,,,,,,
,3,,9.80931220221078E-12,,,,,,,,,,,,
0.900000000000001,0,4,0.021462087827759,20: out,41: out,42: out,126: 89-->88out,130: out,133: out,134: out,,,,,
,1,,3.17407932660387E-05,20: out,,,,,,,,,,,
,2,,2.82257607576549E-06,20: out,,,,,,,,,,,
,3,,2.64268944761367E-12,20: out,,,,,,,,,,,
0.900000000000001,0,4,0.000152283860873,,,,,,,,,,,,
,1,,5.06782474953662E-06,,,,,,,,,,,,
,2,,9.08781761972476E-11,,,,,,,,,,,,
0.910000000000001,0,3,0.019107446656938,21: out,41: out,42: out,126: out,130: out,133: out,134: out,,,,,
,1,,1.16808352648635E-05,,,,,,,,,,,,
,2,,1.31745713578378E-06,,,,,,,,,,,,
,3,,2.64747717130108E-13,,,,,,,,,,,,
0.910000000000001,0,4,0.001826476551607,,,,,,,,,,,,
,1,,4.39878572651302E-08,,,,,,,,,,,,
,2,,3.48610443041688E-12,,,,,,,,,,,,
0.92,0,3,0.01619295603517,21: out,41: out,42: out,126: out,130: out,133: out,134: out,,,,,
,1,,6.91602290037261E-06,,,,,,,,,,,,
,2,,5.43071136820603E-07,,,,,,,,,,,,
,3,,1.29351016446507E-13,,,,,,,,,,,,
0.92,0,4,0.001533053147778,,,,,,,,,,,,
,1,,5.09888314941906E-08,,,,,,,,,,,,
,2,,8.46380629299052E-12,,,,,,,,,,,,
0.930000000000001,0,3,0.014825631463223,21: out,41: out,42: out,126: out,133: out,134: out,,,,,,
,1,,5.46992888461972E-06,42: out,,,,,,,,,,,
,2,,1.45367238997518E-06,42: out,,,,,,,,,,,
,3,,2.97529497711682E-13,42: out,,,,,,,,,,,
0.930000000000001,0,4,0.000218120117406,,,,,,,,,,,,
,1,,0.000403139523026,,,,,,,,,,,,
,2,,4.52324138422556E-08,,,,,,,,,,,,
,3,,1.7918216840472E-10,,,,,,,,,,,,
,4,,2.36491659185701E-14,,,,,,,,,,,,
0.940000000000001,0,5,0.020123761843407,21: out,41: out,126: out,129: out,133: out,134: out,,,,,,
,1,,1.24591696413261E-05,,,,,,,,,,,,
,2,,1.89089708370259E-05,,,,,,,,,,,,
,3,,5.13814650098268E-11,,,,,,,,,,,,
0.950000000000001,0,4,0.024356340548622,21: out,22: out,41: out,126: out,129: out,133: out,134: out,,,,,
,1,,1.24797234413032E-05,,,,,,,,,,,,
,2,,1.17579128350832E-05,,,,,,,,,,,,
,3,,1.76176578339043E-11,,,,,,,,,,,,
0.950000000000001,0,4,0.000398114699385,,,,,,,,,,,,
,1,,5.34520060071923E-09,,,,,,,,,,,,
,2,,4.82967802799997E-14,,,,,,,,,,,,
0.960000000000001,0,3,0.029130183230529,21: out,22: out,41: out,126: out,129: out,133: out,134: out,,,,,
,1,,1.60013176090157E-05,126: out,,,,,,,,,,,
,2,,6.74336708557926E-06,126: out,,,,,,,,,,,
,3,,1.26138236644225E-11,126: out,,,,,,,,,,,
0.960000000000001,0,4,0.000379268551721,,,,,,,,,,,,
,1,,0.000175764476521,,,,,,,,,,,,
,2,,1.16506492470714E-08,,,,,,,,,,,,
,3,,1.15442505075667E-11,,,,,,,,,,,,
0.97,0,4,0.039990152491255,21: out,22: out,41: out,129: out,133: 81-->80out,134: out,,,,,,
,1,,3.68426894125551E-05,134: out,,,,,,,,,,,
,2,,8.00115924878148E-05,134: out,,,,,,,,,,,
,3,,6.64862047027966E-09,134: out,,,,,,,,,,,
,4,,2.44541078786351E-12,134: out,,,,,,,,,,,
0.97,0,5,0.03523431490144,,,,,,,,,,,,
,1,,4.38273894823592E-05,,,,,,,,,,,,
,2,,6.08231603987373E-07,,,,,,,,,,,,
,3,,8.27894160867152E-12,,,,,,,,,,,,
0.98,0,4,0.037910431875535,21: out,22: out,41: 93-->92out,125: out,129: out,132: out,,,,,,
,1,,5.98908186665209E-05,,,,,,,,,,,,
,2,,0.000217003949253,,,,,,,,,,,,
,3,,5.25001638249871E-08,,,,,,,,,,,,
,4,,1.31555805077939E-10,,,,,,,,,,,,
,5,,1.71287033001033E-14,,,,,,,,,,,,
0.990000000000001,0,6,0.037440087659493,21: 90-->89out,22: out,41: 92-->48out,125: out,129: out,132: out,,,,,,
,1,,0.000109371406736,130: out,,,,,,,,,,,
,2,,0.00020932053274,130: out,,,,,,,,,,,
,3,,1.43706983349764E-07,130: out,,,,,,,,,,,
,4,,1.60050426359648E-10,130: out,,,,,,,,,,,
,5,,2.33558861732245E-14,130: out,,,,,,,,,,,
0.990000000000001,0,6,0.038118503202721,,,,,,,,,,,,
,1,,0.000216504740546,,,,,,,,,,,,
,2,,9.86312251926026E-05,,,,,,,,,,,,
,3,,3.01908624143245E-09,,,,,,,,,,,,
,4,,3.57458431289108E-13,,,,,,,,,,,,
0.990000000000001,0,5,0.002805225073838,,,,,,,,,,,,
,1,,1.59508521156727E-07,,,,,,,,,,,,
,2,,9.57975958701647E-11,,,,,,,,,,,,
1,0,3,0.044630266257608,22: 86-->85out,40: out,41: out,125: 89-->88out,128: out,129: 85-->84out,132: out,133: out,,,,
,1,,0.066021764623951,22: 85-->86out,40: out,125: 88-->89out,132: out,,,,,,,,
,2,,0.003543196559422,40: out,41: out,,,,,,,,,,
,3,,0.052034925700939,22: out,41: out,125: 89-->88,,,,,,,,,
,4,,0.000623722934448,,,,,,,,,,,,
,5,,0.020162957539152,22: 86-->85,40: out,41: out,,,,,,,,,
,6,,0.002342526791639,,,,,,,,,,,,
,7,,0.000600818542791,,,,,,,,,,,,
,8,,5.05569676241131E-06,,,,,,,,,,,,
,9,,3.63065663971213E-09,,,,,,,,,,,,
0.995000000000001,0,10,0.115863387849045,22: 85-->86,40: out,41: out,125: 88-->89out,129: out,,,,,,,
,1,,0.001190889953857,,,,,,,,,,,,
,2,,0.000796568238177,22: 86-->85,,,,,,,,,,,
,3,,0.000199104158718,,,,,,,,,,,,
,4,,1.07199536846979E-07,,,,,,,,,,,,
,5,,5.65514487037698E-12,,,,,,,,,,,,
0.995000000000001,0,6,0.001828694489654,,,,,,,,,,,,
,1,,6.18440014227388E-08,,,,,,,,,,,,
,2,,1.35022524661442E-11,,,,,,,,,,,,
1,0,3,0.006532075483701,40: out,41: out,125: 89-->88,,,,,,,,,
,1,,1.42165924100303E-05,,,,,,,,,,,,
,2,,3.00291314157701E-07,,,,,,,,,,,,
,3,,6.42934095484168E-14,,,,,,,,,,,,
a,,4,,,,,,,,,,,,,
